Item_Identifier,Item_Weight,Item_Fat_Content,Item_Visibility,Item_MRP,Outlet_Identifier,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales,Outlet_Years,Item_Type_Combined,Item_Visibility_MeanRatio,Outlet
FDN57,18.25,0,0.054318517,140.9154,OUT049,1,0,1,6381.693,14,1,0.9237238295312279,9
FDX03,15.85,2,0.060800116,44.4744,OUT027,1,2,3,769.6648,28,1,0.8704928806617873,5
NCU17,5.32,1,0.09039766966666667,101.7674,OUT013,0,2,1,1120.5414,26,2,1.0,1
FDL14,8.115,2,0.032152786,157.3972,OUT035,2,1,1,1869.5664,9,1,0.8745633981164642,6
NCU18,15.1,1,0.055840055,139.8496,OUT046,2,0,1,1411.496,16,2,0.8747287922420768,8
NCH43,8.42,1,0.070968081,215.9192,OUT017,2,1,1,1941.4728,6,2,0.8676004571010043,2
FDH41,9.0,0,0.081996013,216.2534,OUT035,2,1,1,4301.068,9,1,0.9585400010505876,6
FDS28,8.18,2,0.082737261,57.3588,OUT018,1,2,2,343.5528,4,1,0.9260469328227788,3
FDG02,7.8549999999999995,0,0.011206632,191.4188,OUT027,1,2,3,3998.7948,28,1,0.9178236860704956,5
FDS40,15.35,0,0.014047825,36.719,OUT045,2,1,1,585.904,11,1,0.9605224130967495,7
FDD10,20.6,2,0.045982389,177.0344,OUT013,0,2,1,535.3032,26,1,1.0358324880723262,1
DRQ35,9.3,0,0.042256257,124.4388,OUT013,0,2,1,1609.9044,26,0,0.92152241369305,1
NCL05,19.6,1,0.041270420555555555,42.877,OUT049,1,0,1,649.155,14,2,1.0,9
FDJ48,11.3,0,0.056424146,247.8118,OUT035,2,1,1,2223.1062,9,1,1.0367639541051965,6
FDV21,11.5,0,0.170254469,124.8704,OUT027,1,2,3,2127.8968,28,1,0.9539364489774678,5
FDJ26,15.3,2,0.084749164,215.5218,OUT035,2,1,1,4060.7142,9,1,0.9589170840624043,6
NCN05,8.235,1,0.014541462,184.495,OUT017,2,1,1,3844.995,6,2,1.004720901619402,2
FDK09,15.2,0,0.091763303,228.5352,OUT046,2,0,1,1832.2816,16,1,0.8747287966479861,8
FDM56,16.7,0,0.069851683,110.9912,OUT027,1,2,3,1310.2944,28,1,0.9543090917208334,5
DRF25,9.0,0,0.039004193,37.019,OUT045,2,1,1,659.142,11,0,0.9241603472346384,7
FDG14,9.0,2,0.05060313,150.9024,OUT045,2,1,1,4402.2696,11,1,1.0010958898499809,7
FDZ31,15.35,2,0.113195815,190.8504,OUT035,2,1,1,3643.2576,9,1,1.1416797169059132,6
FDU21,11.8,2,0.134327613,35.0558,OUT019,2,0,0,33.9558,28,1,1.5315371990048798,4
FDC57,20.1,2,0.054584207,193.382,OUT035,2,1,1,4247.804,9,1,0.8745633832890042,6
FDU46,10.3,2,0.018623146,87.854,OUT010,2,2,0,259.662,15,1,1.556014408498581,0
FDU22,12.35,0,0.093278912,118.7124,OUT035,2,1,1,2607.2728,9,1,1.027302438495952,6
DRG23,8.88,0,0.086957199,152.5682,OUT045,2,1,1,1372.2138,11,0,1.0393079667222853,7
FDR23,15.85,0,0.13689554,176.437,OUT010,2,2,0,529.311,15,1,1.6053341590750192,0
FDI14,14.1,0,0.090043082,140.1496,OUT018,1,2,2,846.8976,4,1,1.0031395346167011,3
NCN42,20.25,1,0.014251461,148.6418,OUT045,2,1,1,2648.5524,11,2,1.0387207294818295,7
NCM41,16.5,1,0.035711426,93.612,OUT049,1,0,1,1584.604,14,2,1.0006230247739645,9
FDT55,13.6,2,0.043655155,156.7946,OUT046,2,0,1,3629.2758,16,1,1.0277767870791772,8
DRY23,9.395,2,0.108568067,42.9112,OUT027,1,2,3,809.6128,28,0,0.9178236874363915,5
FDL46,20.35,0,0.090480214,119.5466,OUT010,2,2,0,117.8466,15,1,1.604702884953314,0
FDQ57,7.275,0,0.027942357,145.076,OUT035,2,1,1,1611.236,9,1,1.1605472713594573,6
FDQ16,19.7,0,0.041730507,109.2912,OUT035,2,1,1,2402.2064,9,1,0.9221155219420537,6
FDZ52,19.2,0,0.099589909,109.1886,OUT027,1,2,3,4225.1668,28,1,0.9251308165493455,5
FDL16,12.85,0,0.294939214,47.106,OUT019,2,0,0,139.818,28,1,1.5315371985215982,4
NCX18,14.15,1,0.008829806,196.811,OUT018,1,2,2,4517.453,4,2,1.0647019353294036,3
FDM34,19.0,0,0.067722325,130.8626,OUT018,1,2,2,1573.9512,4,1,0.9624658030990964,3
FDG60,20.35,0,0.060405784,234.5616,OUT027,1,2,3,6796.4864,28,1,0.925130813708548,5
NCA06,20.5,1,0.125433611375,37.119,OUT018,1,2,2,842.237,4,2,1.0,3
DRD12,6.96,0,0.077193561,89.9146,OUT046,2,0,1,1277.0044,16,0,1.0410523701602348,8
FDP04,15.35,0,0.013869039,62.5168,OUT018,1,2,2,447.4176,4,1,0.9260469313902652,3
NCH30,17.1,1,0.067290244,114.586,OUT045,2,1,1,1584.604,11,2,0.9608976493077273,7
FDS04,10.195,2,0.146960375,142.2838,OUT045,2,1,1,1685.8056,11,1,1.0393079650764372,7
FDQ13,11.1,0,0.018632082,82.9908,OUT019,2,0,0,503.3448,28,1,1.614810620212414,4
FDU59,5.78,0,0.096536082,162.8552,OUT049,1,0,1,3574.0144,14,1,1.000623042431159,9
DRG11,6.385,0,0.084008316,108.2596,OUT045,2,1,1,1186.4556,11,0,1.0388202755105687,7
FDA36,5.985,0,0.005638944,184.9924,OUT027,1,2,3,3146.5708,28,1,0.9178236481760799,5
FDA15,9.3,0,0.01601936,248.5092,OUT035,2,1,1,6474.2392,9,1,0.9294567939627018,6
FDZ03,13.65,2,0.13187274,188.024,OUT010,2,2,0,745.696,15,1,1.744136120071959,0
FDJ16,9.195,0,0.114863923,59.0246,OUT035,2,1,1,1853.5872,9,1,0.998880834688357,6
FDZ12,9.17,0,0.103138922,141.747,OUT049,1,0,1,3006.087,14,1,1.0345310400766918,9
FDH09,12.6,0,0.056191301,53.2982,OUT045,2,1,1,736.3748,11,1,1.0010958953615694,7
FDT13,14.85,0,0.01867669,188.7214,OUT017,2,1,1,3956.8494,6,1,1.0305630840856816,2
FDU20,19.35,2,0.021578923,120.5098,OUT017,2,1,1,1807.647,6,1,0.8796766026749627,2
DRH25,18.7,0,0.014076490222222222,52.2324,OUT035,2,1,1,467.3916,9,0,1.0,6
FDK26,5.46,2,0.032242661,187.624,OUT045,2,1,1,3542.056,11,1,0.9600767581145697,7
FDU32,8.785,0,0.025962714,120.9414,OUT035,2,1,1,1949.4624,9,1,1.1414471495223164,6
FDI22,12.6,0,0.096407554,210.8612,OUT045,2,1,1,3344.9792,11,1,0.8765027679611428,7
NCB54,8.76,1,0.050256604,127.3336,OUT018,1,2,2,2684.5056,4,2,0.9260469331309523,3
FDX46,12.3,2,0.058234621,58.7562,OUT045,2,1,1,592.562,11,1,0.9604458195694032,7
NCC07,19.6,1,0.023931217,103.1964,OUT013,0,2,1,736.3748,26,2,0.8740008538112191,1
FDQ34,10.85,0,0.284065879,105.5622,OUT019,2,0,0,211.7244,28,1,1.6148105884647974,4
FDM16,8.155,2,0.033692089,76.2354,OUT018,1,2,2,1279.0018,4,1,1.0031395255963045,3
FDJ55,12.8,2,0.023417004,223.8404,OUT027,1,2,3,7201.2928,28,1,0.925130830819739,5
DRI01,7.97,0,0.034647829,171.2422,OUT017,2,1,1,3103.9596,6,0,1.1792494969751801,2
FDD50,18.85,0,0.142219209,167.6132,OUT018,1,2,2,1522.0188,4,1,1.0031395340281797,3
FDJ08,11.1,0,0.11089655,191.5846,OUT045,2,1,1,2101.9306,11,1,0.9241603429576556,7
NCK18,9.6,1,0.006708517,164.6184,OUT049,1,0,1,2972.1312,14,2,1.062063065694383,9
FDQ14,9.27,0,0.103419257,148.105,OUT010,2,2,0,149.805,15,1,1.4641166643154793,0
FDS51,13.35,0,0.032180494,61.2194,OUT046,2,0,1,433.4358,16,1,0.9990697470021604,8
FDA04,11.3,2,0.066717378,260.8962,OUT035,2,1,1,4920.9278,9,1,0.998880837445379,6
FDP10,19.0,0,0.128814669,107.6622,OUT017,2,1,1,1164.4842,6,1,0.879676615745182,2
FDT36,12.3,0,0.111500259,35.6874,OUT045,2,1,1,846.8976,11,1,1.1541341249688248,7
FDH38,6.425,0,0.010497273,118.3808,OUT017,2,1,1,2812.3392,6,1,0.9275067563840259,2
FDC16,11.5,2,0.020653603,84.954,OUT018,1,2,2,865.54,4,1,1.1462928526088823,3
FDF17,5.19,0,0.042687151,195.911,OUT049,1,0,1,2946.165,14,1,0.9237238259248856,9
FDU23,12.15,0,0.021705417,163.5184,OUT013,0,2,1,3137.2496,26,1,1.03585507298665,1
FDB34,15.25,0,0.026651184,86.6198,OUT049,1,0,1,1657.1762,14,1,0.931077934344388,9
FDW26,11.8,2,0.106968096,221.6772,OUT013,0,2,1,3113.2808,26,1,0.8740008644959584,1
FDP45,15.7,2,0.030686952,253.4724,OUT045,2,1,1,1510.0344,11,1,0.9241603577782385,7
FDD38,16.75,2,0.008191729,103.5674,OUT046,2,0,1,1629.8784,16,1,0.9581336819190134,8
FDM60,10.8,2,0.048218142,42.2138,OUT049,1,0,1,690.4346,14,1,1.0623993383557335,9
FDW26,11.8,2,0.107036943,220.3772,OUT035,2,1,1,4447.544,9,1,0.8745633905179038,6
FDV51,16.35,0,0.032381325,166.1842,OUT027,1,2,3,5470.8786,28,1,0.9251308071498225,5
FDT33,7.81,2,0.034043503,168.7158,OUT049,1,0,1,2673.8528,14,1,1.1437482416606763,9
FDQ40,11.1,2,0.036027524,177.2712,OUT046,2,0,1,3339.6528,16,1,0.8747287932831341,8
FDX40,12.85,0,0.1032726509,38.3164,OUT035,2,1,1,502.0132,9,1,1.0,6
FDU31,10.5,2,0.02498633,216.7508,OUT035,2,1,1,3038.7112,9,1,0.8745633834276012,6
DRJ01,6.135,0,0.115032406,161.0236,OUT046,2,0,1,1288.9888,16,0,0.929632602974053,8
FDP11,15.85,0,0.068765925,216.9166,OUT027,1,2,3,4354.332,28,1,0.8704928777291567,5
NCN43,12.15,1,0.006727008,125.173,OUT027,1,2,3,3202.498,28,2,0.953936466545536,5
FDA15,9.3,0,0.016087659,249.6092,OUT018,1,2,2,5976.2208,4,1,0.9334195596144419,3
FDO04,16.6,0,0.023226001125,54.6614,OUT017,2,1,1,884.1824,6,1,1.0,2
NCF43,8.51,1,0.051936086,142.947,OUT035,2,1,1,3006.087,9,2,1.1709624695380827,6
NCI17,8.645,1,0.1442339,95.441,OUT017,2,1,1,3282.394,6,2,1.0335903192436704,2
FDY47,8.6,2,0.05443912,128.831,OUT013,0,2,1,1038.648,26,1,0.957923455839688,1
FDF20,12.85,0,0.033059299,196.4768,OUT027,1,2,3,6306.4576,28,1,0.8704928755651444,5
NCS53,14.5,1,0.089778187,158.4604,OUT046,2,0,1,2693.8268,16,2,0.9222899126411434,8
FDK38,6.65,0,0.053372768,149.5734,OUT049,1,0,1,2524.0478,14,1,1.034531051343257,9
FDW43,20.1,2,0.022406575,225.9036,OUT013,0,2,1,3643.2576,26,1,0.9215224252503954,1
FDV57,15.25,2,0.065896556,179.266,OUT046,2,0,1,1438.128,16,1,1.3330339885145026,8
FDX26,17.7,0,0.088305201,182.3292,OUT017,2,1,1,4195.8716,6,1,0.9639236178075494,2
FDR04,7.075,0,0.022566975,97.3068,OUT046,2,0,1,1263.6884,16,1,1.037204475833129,8
FDP19,11.5,0,0.1480770922222222,129.3652,OUT013,0,2,1,2066.6432,26,1,1.0,1
FDT07,5.82,2,0.077756427,254.533,OUT017,2,1,1,1281.665,6,1,1.0335903178125225,2
DRB24,8.785,0,0.020609218,155.1656,OUT049,1,0,1,4016.1056,14,0,1.000623058359233,9
FDB36,5.465,2,0.030340533875,129.1626,OUT046,2,0,1,3672.5528,16,1,1.0,8
NCE07,8.18,1,0.013066448,140.9154,OUT027,1,2,3,2127.231,28,2,0.9541219202163238,5
FDI16,14.0,2,0.135118202,52.564,OUT027,1,2,3,2290.352,28,1,0.9539191590889089,5
FDP45,15.7,2,0.030624844,252.2724,OUT046,2,0,1,1258.362,16,1,0.922289929216259,8
NCC43,7.39,1,0.092705683,251.9066,OUT013,0,2,1,4267.1122,26,2,1.0267170419160423,1
FDQ23,6.55,0,0.042941559,102.9332,OUT019,2,0,0,102.5332,28,1,1.6148105880614025,4
FDW24,6.8,0,0.03748996,48.6034,OUT035,2,1,1,291.6204,9,1,0.8745633981353155,6
FDW09,13.65,2,0.025795293,80.2302,OUT027,1,2,3,2139.2154,28,1,0.925130818818167,5
FDN10,11.5,0,0.046115083,120.2124,OUT035,2,1,1,1540.6612,9,1,1.0278781189352364,6
FDE23,17.6,2,0.053170949,45.606,OUT035,2,1,1,1724.422,9,1,1.1713367721076464,6
FDV16,7.75,2,0.082915017,34.9558,OUT035,2,1,1,645.1602,9,1,1.0276379941199014,6
FDF12,8.235,0,0.082028694,148.6076,OUT027,1,2,3,3990.8052,28,1,0.9942317128319538,5
FDN21,18.6,0,0.076975118,161.8236,OUT049,1,0,1,1611.236,14,1,1.0263598129981286,9
DRC25,5.73,0,0.045371855,86.0882,OUT046,2,0,1,1116.5466,16,0,0.9581336370516015,8
NCP18,12.15,1,0.028642712,149.0708,OUT049,1,0,1,1203.7664,14,2,0.9237238224511626,9
FDW60,5.44,2,0.017047751,174.637,OUT013,0,2,1,2999.429,26,1,0.9982383526355568,1
FDY04,17.7,2,0.042562588,165.021,OUT045,2,1,1,3425.541,11,1,0.9241603403204596,7
NCJ31,19.2,1,0.181769264,240.6196,OUT027,1,2,3,4579.3724,28,2,0.9251308190876769,5
DRN47,12.1,0,0.016812745,180.666,OUT013,0,2,1,4134.618,26,0,0.9579669159714662,1
FDU13,8.355,0,0.1956789239,145.6418,OUT013,0,2,1,3384.2614,26,1,1.0,1
FDT39,6.26,2,0.016516867,151.1366,OUT010,2,2,0,453.4098,15,1,1.4641167033003133,0
NCQ18,15.75,1,0.134960397,101.37,OUT013,0,2,1,2097.27,26,2,0.9288589892162262,1
FDV25,5.905,0,0.045614252,221.5456,OUT013,0,2,1,6852.4136,26,1,1.026977003300482,1
NCE30,16.0,1,0.099136036,210.3902,OUT046,2,0,1,1486.7314,16,2,1.0278323514511127,8
NCN42,20.25,1,0.014222617,148.9418,OUT046,2,0,1,3531.4032,16,2,1.036618428481169,8
FDW25,5.175,0,0.037457098,83.4224,OUT049,1,0,1,1448.7808,14,1,0.9310779313998319,9
FDS49,9.0,0,0.079279489,77.2644,OUT013,0,2,1,1335.5948,26,1,1.0267170412434987,1
FDN34,15.6,2,0.045835395,168.2132,OUT049,1,0,1,2367.5848,14,1,1.1617239353063604,9
FDS45,5.175,2,0.029616108,107.7622,OUT018,1,2,2,2011.3818,4,1,0.8782920615021063,3
NCL53,7.5,1,0.034971070444444446,175.4028,OUT027,1,2,3,6729.9064,28,2,1.0,5
FDT38,18.7,0,0.0576269,83.3566,OUT049,1,0,1,1860.2452,14,1,1.0006230355145438,9
NCX06,17.6,1,0.015687045,182.6976,OUT046,2,0,1,3440.8544,16,2,0.8747288108691738,8
NCY17,18.2,1,0.162960415,43.5086,OUT013,0,2,1,1070.6064,26,2,1.283650268841486,1
NCO18,13.15,1,0.024651269,179.5686,OUT046,2,0,1,1422.1488,16,2,0.8747287921460339,8
FDY47,8.6,2,0.091195818,130.231,OUT010,2,2,0,129.831,15,1,1.604702888964539,0
FDF57,14.5,2,0.058542509,168.6448,OUT027,1,2,3,3408.896,28,1,1.022596101504991,5
FDS26,20.35,0,0.089608321,262.1594,OUT049,1,0,1,3139.9128,14,1,0.9310779377460915,9
NCL17,7.39,1,0.067766896,140.6812,OUT035,2,1,1,3704.5112,9,2,0.8745633922660333,6
NCB18,19.6,1,0.041355366,88.7514,OUT049,1,0,1,2656.542,14,2,0.876088764744141,9
FDA50,16.25,0,0.145913308,95.441,OUT010,2,2,0,193.082,15,1,1.4641166637258565,0
DRE13,6.28,0,0.027748176,86.5198,OUT049,1,0,1,1395.5168,14,0,0.8760887539086782,9
DRE60,9.395,0,0.159201868,226.072,OUT013,0,2,1,3621.952,26,0,0.9215224110202553,1
FDB20,7.72,0,0.052274691,79.1986,OUT017,2,1,1,778.986,6,1,0.8796766178237143,2
NCS18,12.65,1,0.042175992,106.4938,OUT013,0,2,1,2465.4574,26,2,0.9982383460241187,1
FDH19,19.35,0,0.057933643,175.1738,OUT019,2,0,0,347.5476,28,1,1.6148105838084181,4
FDS47,16.75,0,0.1216027754,88.7856,OUT045,2,1,1,966.7416,11,1,1.0,7
FDC09,15.5,2,0.026280116,102.3332,OUT013,0,2,1,922.7988,26,1,0.9213603683801964,1
DRG23,8.88,0,0.086916126,153.3682,OUT049,1,0,1,1219.7456,14,0,1.038817064340331,9
FDU34,18.25,0,0.075347426,126.3046,OUT045,2,1,1,747.0276,11,1,1.001095888678267,7
FDZ40,8.935,0,0.040410039,52.9298,OUT017,2,1,1,539.298,6,1,0.8796766239578889,2
NCE30,16.0,1,0.09911729,210.7902,OUT035,2,1,1,4460.1942,9,2,1.027637994827248,6
FDA44,19.7,0,0.053439522,55.093,OUT018,1,2,2,1018.674,4,1,0.9334195266202507,3
FDB32,20.6,0,0.023448504,93.9778,OUT035,2,1,1,2816.334,9,1,0.8745633818075129,6
NCO06,19.25,1,0.108030434,32.4558,OUT046,2,0,1,101.8674,16,2,0.9296326083399712,8
FDY44,14.15,2,0.024404558,198.311,OUT046,2,0,1,2553.343,16,1,0.9990697286746842,8
FDG10,6.63,2,0.010961483,58.2588,OUT045,2,1,1,343.5528,11,1,0.8765027499631753,7
FDF38,11.8,2,0.026358005,39.6138,OUT046,2,0,1,365.5242,16,1,0.9990697638101431,8
FDW59,13.15,0,0.03627089,85.9566,OUT019,2,0,0,169.1132,28,1,1.798190827438995,4
FDP34,12.85,0,0.137227848,155.563,OUT046,2,0,1,4224.501,16,1,1.0275721653191434,8
FDZ26,11.6,2,0.144832027,239.8222,OUT017,2,1,1,4063.3774,6,1,0.879676617252789,2
FDH17,16.2,2,0.029157849,97.0726,OUT019,2,0,0,293.6178,28,1,1.6148105828797847,4
FDU44,12.15,2,0.058756205,161.0552,OUT017,2,1,1,3411.5592,6,1,0.9275067573724339,2
FDS23,4.635,0,0.141108156,128.2994,OUT049,1,0,1,2698.4874,14,1,0.9237238311095505,9
DRE03,19.6,0,0.024325592,48.5718,OUT018,1,2,2,425.4462,4,0,0.9334195234737818,3
FDY57,20.2,2,0.121500143,95.0752,OUT045,2,1,1,2588.6304,11,1,1.0010958917913513,7
FDH50,15.0,2,0.160653682,185.2266,OUT027,1,2,3,5901.6512,28,1,1.1363659576006697,5
DRY23,9.395,2,0.109096371,44.6112,OUT046,2,0,1,511.3344,16,0,0.9222899171369479,8
FDT27,11.395,2,0.069574013,232.8616,OUT035,2,1,1,2812.3392,9,1,0.8745633902669377,6
FDB38,19.5,2,0.027458099,158.792,OUT018,1,2,2,2556.672,4,1,1.1568082228351924,3
FDY16,18.35,2,0.092226754,184.4266,OUT046,2,0,1,3504.1054,16,1,1.1611242165129283,8
FDG33,5.365,2,0.234733477,173.4764,OUT010,2,2,0,171.7764,15,1,1.4641166653401783,0
FDN04,11.8,2,0.014144442,180.4344,OUT018,1,2,2,535.3032,4,1,1.1462619350140888,3
FDJ48,11.3,0,0.056754036,247.5118,OUT017,2,1,1,2470.118,6,1,1.042825509043392,2
NCC07,19.6,1,0.023999722,104.0964,OUT045,2,1,1,525.982,11,2,0.8765027503294921,7
FDI35,14.0,0,0.041355366,182.0634,OUT049,1,0,1,4544.085,14,1,1.000623039904363,9
DRH49,19.7,0,0.024655594,84.3592,OUT046,2,0,1,743.0328,16,0,1.059891333298751,8
FDY51,12.5,0,0.081134826,220.0798,OUT046,2,0,1,4848.3556,16,1,0.999069752442058,8
NCG07,12.3,1,0.052608525,191.253,OUT045,2,1,1,2656.542,11,2,0.9241603491443707,7
FDA22,7.435,0,0.084452363,165.2158,OUT046,2,0,1,2840.9686,16,1,1.036139814044465,8
FDA33,6.48,0,0.033899898,146.9076,OUT046,2,0,1,2956.152,16,1,0.999069764522158,8
FDV03,17.6,0,0.058042926,154.6314,OUT013,0,2,1,1861.5768,26,1,0.9288589810442021,1
FDP27,8.155,0,0.119692888,188.453,OUT045,2,1,1,4364.319,11,1,0.8765027635745787,7
FDZ20,16.1,0,0.0343603,253.4356,OUT049,1,0,1,2797.6916,14,1,0.9596232813299883,9
FDR56,15.5,2,0.100922503,199.0768,OUT049,1,0,1,2759.0752,14,1,0.9310779363112173,9
NCV41,14.35,1,0.016956266,109.3228,OUT027,1,2,3,2431.5016,28,2,0.8704928821664214,5
FDU11,4.785,0,0.092576144,121.0098,OUT035,2,1,1,2530.7058,9,1,0.8745633901917937,6
NCB30,14.6,1,0.025742955,197.1084,OUT049,1,0,1,4761.8016,14,2,0.8643993985506477,9
FDX23,6.445,0,0.029812714,95.4436,OUT018,1,2,2,1229.0668,4,1,0.9334195358894484,3
FDY24,4.88,2,0.133382115,55.0298,OUT013,0,2,1,647.1576,26,1,1.0595319082431478,1
FDZ37,8.1,2,0.0173179035,88.5198,OUT013,0,2,1,261.6594,26,1,1.0,1
FDL10,8.395,0,0.039484739,97.9042,OUT035,2,1,1,1686.4714,9,1,1.141290872388233,6
NCE18,10.0,1,0.021425341,250.175,OUT046,2,0,1,2996.1,16,2,1.1418956435782308,8
FDY60,10.5,2,0.02624324,143.8128,OUT027,1,2,3,4458.1968,28,1,1.1662473398637558,5
FDT24,12.35,2,0.185704641,77.1328,OUT013,0,2,1,2239.7512,26,1,1.1699725802955905,1
NCV06,11.3,1,0.066668724,192.4478,OUT035,2,1,1,2712.4692,9,2,1.1417582742277157,6
FDP51,13.85,2,0.149305497,119.6124,OUT019,2,0,0,592.562,28,1,1.6148105943297253,4
FDU49,19.5,2,0.030688557,85.754,OUT035,2,1,1,2163.85,9,1,0.9988808322464928,6
FDQ16,19.7,0,0.041803291,110.3912,OUT049,1,0,1,3275.736,14,1,0.9237238239008349,9
FDV16,7.75,2,0.082861686,32.6558,OUT013,0,2,1,679.116,26,1,1.0269770166052445,1
FDL36,15.1,0,0.076385385,88.483,OUT018,1,2,2,988.713,4,1,0.878292069237016,3
FDE09,8.775,0,0.021498768,111.5228,OUT027,1,2,3,1768.3648,28,1,0.9540786461297296,5
NCV54,11.1,1,0.033102681,116.6124,OUT035,2,1,1,1540.6612,9,2,0.9583971544707844,6
FDH27,7.075,0,0.058676973,142.0128,OUT017,2,1,1,2588.6304,6,1,0.8796766147942621,2
FDF33,7.97,0,0.021531416,108.4596,OUT035,2,1,1,3020.0688,9,1,1.0359439113758633,6
NCP18,12.15,1,0.028592842,151.0708,OUT035,2,1,1,2858.9452,9,2,0.9221155212880032,6
FDZ45,14.1,0,0.067148407,200.4084,OUT018,1,2,2,3968.168,4,1,0.9620366724156658,3
FDU25,12.35,0,0.026552056,56.2246,OUT027,1,2,3,1737.738,28,1,0.9942316934648463,5
FDQ40,11.1,2,0.060302689,175.8712,OUT010,2,2,0,175.7712,15,1,1.46411666759831,0
DRD25,6.135,0,0.138269873,111.686,OUT019,2,0,0,452.744,28,0,1.678347043844294,4
FDJ57,7.42,2,0.036109859,186.5582,OUT010,2,2,0,185.7582,15,1,1.7289048841011567,0
FDT43,16.35,0,0.020579897,52.1324,OUT049,1,0,1,934.7832,14,1,0.8760887537860751,9
FDH44,19.1,2,0.025912378,146.8418,OUT049,1,0,1,1765.7016,14,1,1.0388170746914207,9
FDR31,6.46,2,0.086077865,143.8102,OUT019,2,0,0,291.6204,28,1,1.5315372060448071,4
FDQ27,5.19,2,0.044432887,102.899,OUT018,1,2,2,1651.184,4,1,1.0312101637404125,3
DRK13,11.8,0,0.115346634,200.2084,OUT049,1,0,1,4563.3932,14,0,0.8760887612683788,9
FDB04,11.35,2,0.063226306,87.9856,OUT046,2,0,1,1494.0552,16,1,0.874728791772447,8
NCI54,15.2,1,0.03366718,109.6912,OUT045,2,1,1,1419.4856,11,2,0.9610435060616181,7
FDP19,11.5,0,0.173867958,128.8652,OUT045,2,1,1,1291.652,11,1,1.1741718816241538,7
FDB37,20.25,2,0.022936488,240.8538,OUT035,2,1,1,7931.6754,9,1,1.1420903356259262,6
NCR05,10.1,1,0.054585372,196.5084,OUT013,0,2,1,595.2252,26,2,0.9215224131935517,1
FDZ15,13.1,0,0.020913071,120.1782,OUT045,2,1,1,2026.0294,11,1,1.0296561203564172,7
NCQ29,12.0,1,0.104230135,259.5278,OUT046,2,0,1,2603.278,16,2,0.9590984374471864,8
FDL04,19.0,0,0.111923422,106.5622,OUT046,2,0,1,2117.244,16,1,0.9222899153402419,8
DRH49,19.7,0,0.024756031,83.8592,OUT018,1,2,2,247.6776,4,0,1.0642089054425221,3
FDT07,5.82,2,0.135375727,256.133,OUT019,2,0,0,256.333,28,1,1.7995045051906935,4
NCI55,18.6,1,0.012679226,120.9414,OUT045,2,1,1,2680.5108,11,2,1.0010958543347406,7
FDP19,11.5,0,0.173483253,129.0652,OUT035,2,1,1,3487.4604,9,1,1.171573876799595,6
FDV45,16.75,0,0.045138797,187.9556,OUT045,2,1,1,2816.334,11,1,0.9241603512945725,7
FDG26,18.85,0,0.04282359,254.433,OUT018,1,2,2,2050.664,4,1,0.9260469280892938,3
DRJ01,6.135,0,0.115010655,161.5236,OUT035,2,1,1,1288.9888,9,0,0.9294568226052821,6
FDD14,20.7,0,0.169776346,184.4266,OUT035,2,1,1,3688.532,9,1,0.8745633893120364,6
DRH37,17.6,0,0.041608488,165.4526,OUT035,2,1,1,1644.526,9,0,0.8745633949840047,6
NCD18,16.0,1,0.072608647,228.3668,OUT013,0,2,1,5298.4364,26,2,1.3309163184770987,1
NCE55,8.92,1,0.130191993,176.837,OUT045,2,1,1,2117.244,11,2,1.1446229585818295,7
NCQ43,17.75,1,0.111931193,108.8912,OUT017,2,1,1,327.5736,6,2,1.0666438695291771,2
FDC41,15.6,0,0.116913245,78.167,OUT046,2,0,1,1837.608,16,1,0.8747287924074888,8
DRL01,19.5,2,0.13511877,232.9958,OUT019,2,0,0,934.7832,28,0,1.6783470495088975,4
FDX48,17.75,2,0.063416566,154.6656,OUT010,2,2,0,308.9312,15,1,1.4641166600771691,0
DRC25,5.73,0,0.075943184,85.5882,OUT010,2,2,0,171.7764,15,0,1.6037192901898982,0
DRF48,5.73,0,0.05190652,188.1898,OUT045,2,1,1,1496.7184,11,0,1.2869522469779748,7
FDT34,9.3,0,0.175060504,106.7964,OUT018,1,2,2,525.982,4,1,0.9624064755433881,3
NCB43,20.2,1,0.099893424,187.6898,OUT035,2,1,1,3928.8858,9,2,1.0364224053542428,6
FDG44,6.13,0,0.178923163,55.7298,OUT019,2,0,0,161.7894,28,1,2.0298220535972455,4
FDD35,12.15,0,0.022656069625,119.244,OUT035,2,1,1,2636.568,9,1,1.0,6
FDC02,21.35,0,0.068765205,260.4278,OUT013,0,2,1,3644.5892,26,1,0.9288589907570006,1
FDU51,20.2,2,0.096906831,175.5028,OUT018,1,2,2,6729.9064,4,1,1.0031395316514078,3
NCC19,6.57,1,0.096862255,193.982,OUT035,2,1,1,2316.984,9,2,0.9988808329857587,6
FDJ60,19.35,2,0.062528426,166.9184,OUT046,2,0,1,3302.368,16,1,0.9296326076168635,8
NCI29,8.6,1,0.032621545,143.2154,OUT046,2,0,1,2127.231,16,2,0.9296326021069122,8
NCF43,8.51,1,0.05190268,142.247,OUT013,0,2,1,2862.94,26,2,1.1702092904814747,1
FDY08,9.395,2,0.170246782,141.5838,OUT027,1,2,3,3231.1274,28,1,0.8704928794445687,5
FDD17,7.5,0,0.054610829,237.1906,OUT010,2,2,0,237.6906,15,1,1.604434658236911,0
